logAge   ,Mass,Gmag,BPmag,RPmag
9.60001,1.311000,-1.7040,-0.4920,-2.7400
9.60001,1.310000,-1.7290,-0.2180,-2.8510
9.60001,1.309000,-1.6600,0.3780,-2.8900
9.60001,1.308000,-1.4640,1.1110,-2.7650
9.60001,1.307000,-1.3380,1.5050,-2.6680
9.60001,1.306000,-1.2680,1.6880,-2.6090
9.60001,1.304000,-1.2600,1.7130,-2.6020
9.60001,1.303000,-1.2740,1.7020,-2.6160
9.60001,1.303000,-1.4670,1.0030,-2.7560
9.60001,1.303000,-1.6590,0.1820,-2.8560
9.60001,1.302000,-1.6640,-0.3790,-2.7220
9.60001,1.302000,-1.6710,-0.3410,-2.7420
9.60001,1.301000,-1.6790,-0.0230,-2.8360
9.60001,1.301000,-1.5640,0.6570,-2.8220
9.60001,1.300000,-1.3630,1.3680,-2.6820
9.60001,1.299000,-1.2440,1.7120,-2.5850
9.60001,1.298000,-1.2410,1.7560,-2.5860
9.60001,1.296000,-1.2360,1.7790,-2.5820
9.60001,1.295000,-1.2450,1.7790,-2.5920
9.60001,1.295000,-1.3730,1.3040,-2.6860
9.60001,1.295000,-1.5970,0.4650,-2.8320
9.60001,1.294000,-1.6700,-0.2360,-2.7720
9.60001,1.294000,-1.6690,-0.1830,-2.7850
9.60001,1.293000,-1.6430,0.2050,-2.8410
9.60001,1.292000,-1.4490,1.0110,-2.7370
9.60001,1.291000,-1.2660,1.6090,-2.5990
9.60001,1.290000,-1.2190,1.7820,-2.5630
9.60001,1.289000,-1.2250,1.8120,-2.5730
9.60001,1.287000,-1.2290,1.8240,-2.5790
9.60001,1.286000,-1.2410,1.8170,-2.5910
9.60001,1.286000,-1.2740,1.5540,-2.6030
9.60001,1.286000,-1.5090,0.7560,-2.7730
9.60001,1.285000,-1.6510,-0.0740,-2.7900
9.60001,1.285000,-1.6490,-0.0190,-2.8010
9.60001,1.284000,-1.5800,0.4440,-2.8090
9.60001,1.283000,-1.3610,1.2610,-2.6680
9.60001,1.282000,-1.1950,1.7670,-2.5360
9.60001,1.280000,-1.1980,1.8360,-2.5460
9.60001,1.279000,-1.2120,1.8550,-2.5630
9.60001,1.277000,-1.2180,1.8640,-2.5710
9.60001,1.275000,-1.2360,1.8490,-2.5880
9.60001,1.275000,-1.1850,1.7530,-2.5250
9.60001,1.275000,-1.4130,1.0340,-2.6990
9.60001,1.274000,-1.6260,0.0760,-2.7940
9.60001,1.274000,-1.6180,0.1440,-2.7980
9.60001,1.273000,-1.5210,0.6520,-2.7740
9.60001,1.272000,-1.2820,1.4680,-2.6040
9.60001,1.270000,-1.1660,1.8270,-2.5100
9.60001,1.269000,-1.1840,1.8760,-2.5350
9.60001,1.267000,-1.2070,1.8890,-2.5600
9.60001,1.265000,-1.2170,1.8940,-2.5710
9.60001,1.263000,-1.2350,1.8770,-2.5890
9.60001,1.262000,-1.1560,1.8200,-2.4990
9.60001,1.262000,-1.3430,1.2400,-2.6450
9.60001,1.261000,-1.6030,0.2170,-2.7950
9.60001,1.260000,-1.5910,0.2900,-2.7960
9.60001,1.259000,-1.4460,0.8750,-2.7170
9.60001,1.258000,-1.2090,1.6320,-2.5400
9.60001,1.256000,-1.1390,1.8800,-2.4860
9.60001,1.254000,-1.1710,1.9160,-2.5230
9.60001,1.251000,-1.1960,1.9270,-2.5510
9.60001,1.248000,-1.2050,1.9330,-2.5620
9.60001,1.245000,-1.2270,1.9080,-2.5830
9.60001,1.245000,-1.1170,1.8910,-2.4630
9.60001,1.244000,-1.2620,1.4500,-2.5790
9.60001,1.244000,-1.5600,0.3840,-2.7760
9.60001,1.242000,-1.5390,0.4720,-2.7660
9.60001,1.241000,-1.3570,1.1170,-2.6470
9.60001,1.239000,-1.1260,1.8050,-2.4650
9.60001,1.236000,-1.1180,1.9280,-2.4670
9.60001,1.234000,-1.1580,1.9560,-2.5130
9.60001,1.230000,-1.1910,1.9660,-2.5500
9.60001,1.227000,-1.2020,1.9790,-2.5620
9.60001,1.223000,-1.2240,1.9500,-2.5830
9.60001,1.222000,-1.1000,1.9400,-2.4490
9.60001,1.222000,-1.1810,1.6390,-2.5090
9.60001,1.221000,-1.5140,0.5580,-2.7500
9.60001,1.219000,-1.4910,0.6500,-2.7390
9.60001,1.217000,-1.2900,1.3040,-2.5940
9.60001,1.215000,-1.0890,1.8790,-2.4310
9.60001,1.212000,-1.0990,1.9730,-2.4510
9.60001,1.208000,-1.1540,1.9920,-2.5120
9.60001,1.204000,-1.1820,2.0230,-2.5440
9.60001,1.200000,-1.1840,2.0510,-2.5490
9.60001,1.195000,-1.2040,2.0250,-2.5680
9.60001,1.195000,-1.0840,1.9880,-2.4360
9.60001,1.194000,-1.0980,1.8230,-2.4360
9.60001,1.192000,-1.4600,0.7470,-2.7170
9.60001,1.190000,-1.4210,0.8660,-2.6880
9.60001,1.188000,-1.2160,1.5020,-2.5340
9.60001,1.184000,-1.0510,1.9480,-2.3960
9.60001,1.180000,-1.0850,2.0200,-2.4390
9.60001,1.175000,-1.1440,2.0550,-2.5050
9.60001,1.170000,-1.1600,2.1210,-2.5270
9.60001,1.164000,-1.1650,2.1530,-2.5360
9.60001,1.157000,-1.1810,2.1330,-2.5510
9.60001,1.157000,-1.0660,2.0490,-2.4210
9.60001,1.156000,-1.0330,1.9440,-2.3760
9.60001,1.153000,-1.3460,1.0510,-2.6260
9.60001,1.150000,-1.2990,1.1870,-2.5900
9.60001,1.146000,-1.1000,1.7480,-2.4310
9.60001,1.142000,-1.0090,2.0290,-2.3570
9.60001,1.136000,-1.0670,2.0830,-2.4250
9.60001,1.129000,-1.1100,2.1830,-2.4790
9.60001,1.121000,-1.1290,2.2550,-2.5050
9.60001,1.112000,-1.1290,2.3050,-2.5090
9.60001,1.103000,-1.1380,2.2930,-2.5180
9.60001,1.102000,-1.0480,2.1360,-2.4080
9.60001,1.100000,-0.9610,2.0650,-2.3090
9.60001,1.097000,-1.1940,1.4150,-2.5000
9.60001,1.092000,-1.1520,1.5290,-2.4650
9.60001,1.086000,-0.9620,1.9990,-2.3040
9.60001,1.079000,-0.9480,2.1390,-2.3010
9.60001,1.070000,-1.0210,2.2290,-2.3860
9.60001,1.059000,-1.0640,2.3700,-2.4420
9.60001,1.048000,-1.0650,2.4910,-2.4540
9.60001,1.035000,-1.0550,2.5700,-2.4500
9.60001,1.020000,-1.0650,2.5330,-2.4600
9.60001,1.019000,-0.9880,2.3510,-2.3600
9.60001,1.017000,-0.8770,2.2140,-2.2300
9.60001,1.012000,-0.9740,1.8630,-2.3040
9.60001,1.005000,-0.9140,1.9880,-2.2500
9.60001,0.995000,-0.8290,2.2010,-2.1770
9.60001,0.984000,-0.8770,2.3020,-2.2370
9.60001,0.970000,-0.9390,2.5200,-2.3180
9.60001,0.955000,-0.9490,2.7730,-2.3480
9.60001,0.937000,-0.9210,2.9180,-2.3320
9.60001,0.917000,-0.8710,3.0320,-2.2920
9.60001,0.896000,-0.9080,2.8810,-2.3280
9.60001,0.895000,-0.8770,2.7730,-2.2710
9.60001,0.891000,-0.7700,2.4690,-2.1350
9.60001,0.883000,-0.6880,2.3160,-2.0330
9.60001,0.873000,-0.6390,2.3960,-1.9880
9.60001,0.859000,-0.6330,2.5440,-1.9930
9.60001,0.843000,-0.6970,2.8850,-2.0820
9.60001,0.823000,-0.7740,3.0380,-2.1790
9.60001,0.801000,-0.4190,3.7740,-1.8880
9.60001,0.776000,-0.0550,4.4390,-1.5770
9.60001,0.749000,0.2390,4.9370,-1.3210
9.60001,0.720000,-0.6270,3.0920,-2.1070
9.60001,0.575000,29.9650,29.9480,29.9810
9.70001,0.090000,15.3430,18.3060,13.9870
9.70001,0.100000,14.9110,17.8630,13.5560
9.70001,0.105000,14.7540,17.7010,13.4000
9.70001,0.120000,14.2820,17.2160,12.9280
9.70001,0.140000,13.6320,16.2770,12.3070
9.70001,0.160000,13.0930,15.4820,11.8000
9.70001,0.200000,12.3360,14.4100,11.0880
9.70001,0.250000,11.6520,13.4910,10.4460
9.70001,0.307000,11.0520,12.7180,9.8830
9.70001,0.330000,10.8390,12.4600,9.6800
9.70001,0.350000,10.6600,12.2470,9.5100
9.70001,0.400000,10.2180,11.6960,9.0960
9.70001,0.450000,9.7680,11.1440,8.6760
9.70001,0.465000,9.6200,10.9620,8.5380
9.70001,0.500000,9.3080,10.5840,8.2470
9.70001,0.511000,9.1930,10.4430,8.1420
9.70001,0.550000,8.7980,9.9570,7.7810
9.70001,0.600000,8.2510,9.2650,7.2950
9.70001,0.650000,7.6860,8.5540,6.8030
9.70001,0.700000,7.1330,7.8630,6.3300
9.70001,0.726000,6.8410,7.4970,6.0850
9.70001,0.750000,6.5860,7.1820,5.8700
9.70001,0.800000,6.1570,6.6810,5.4950
9.70001,0.831000,5.9040,6.3900,5.2740
9.70001,0.850000,5.7550,6.2210,5.1430
9.70001,0.879000,5.5320,5.9690,4.9440
9.70001,0.899000,5.3790,5.7970,4.8070
9.70001,0.918000,5.2450,5.6480,4.6860
9.70001,0.937000,5.1030,5.4900,4.5590
9.70001,0.949000,5.0180,5.3960,4.4840
9.70001,0.956000,4.9690,5.3410,4.4390
9.70001,0.989000,4.7440,5.0940,4.2360
9.70001,1.000000,4.6710,5.0140,4.1700
9.70001,1.013000,4.5780,4.9120,4.0840
9.70001,1.028000,4.4750,4.8000,3.9900
9.70001,1.042000,4.3800,4.6980,3.9030
9.70001,1.049000,4.3300,4.6450,3.8570
9.70001,1.050000,4.3240,4.6370,3.8510
9.70001,1.066000,4.2160,4.5230,3.7510
9.70001,1.081000,4.1180,4.4180,3.6590
9.70001,1.095000,4.0270,4.3220,3.5730
9.70001,1.099000,4.0050,4.3000,3.5520
9.70001,1.110000,3.9360,4.2280,3.4860
9.70001,1.128000,3.8080,4.0950,3.3640
9.70001,1.142000,3.7120,3.9960,3.2720
9.70001,1.149000,3.6610,3.9430,3.2220
9.70001,1.153000,3.6290,3.9110,3.1900
9.70001,1.160000,3.5770,3.8580,3.1380
9.70001,1.164000,3.5390,3.8200,3.1000
9.70001,1.168000,3.4920,3.7730,3.0540
9.70001,1.169000,3.4770,3.7570,3.0400
9.70001,1.174000,3.4400,3.7210,3.0030
9.70001,1.180000,3.4000,3.6820,2.9620
9.70001,1.187000,3.3520,3.6340,2.9120
9.70001,1.193000,3.3040,3.5880,2.8630
9.70001,1.199000,3.2580,3.5440,2.8160
9.70001,1.204000,3.2210,3.5090,2.7760
9.70001,1.217000,3.1200,3.4210,2.6600
9.70001,1.227000,3.0690,3.3890,2.5890
9.70001,1.234000,3.0940,3.4480,2.5820
9.70001,1.238000,3.1850,3.5720,2.6420
9.70001,1.240000,3.2620,3.6740,2.6950
9.70001,1.242000,3.3100,3.7400,2.7270
9.70001,1.243000,3.3190,3.7630,2.7230
9.70001,1.245000,3.3160,3.7760,2.7060
9.70001,1.247000,3.2560,3.7290,2.6350
9.70001,1.247000,3.2500,3.7240,2.6280
9.70001,1.249000,3.1890,3.6680,2.5630
9.70001,1.251000,3.1240,3.6090,2.4940
9.70001,1.253000,2.9970,3.4870,2.3620
9.70001,1.256000,2.8740,3.3680,2.2370
9.70001,1.257000,2.7730,3.2700,2.1330
9.70001,1.260000,2.6420,3.1440,1.9980
9.70001,1.261000,2.5160,3.0220,1.8680
9.70001,1.263000,2.3910,2.9020,1.7390
9.70001,1.265000,2.2680,2.7850,1.6130
9.70001,1.266000,2.1440,2.6650,1.4840
9.70001,1.267000,2.0230,2.5500,1.3580
9.70001,1.268000,1.9030,2.4360,1.2330
9.70001,1.269000,1.7870,2.3270,1.1120
9.70001,1.270000,1.6730,2.2190,0.9930
9.70001,1.271000,1.5570,2.1100,0.8730
9.70001,1.272000,1.4430,2.0030,0.7520
9.70001,1.272000,1.3280,1.8970,0.6320
9.70001,1.273000,1.2170,1.7930,0.5160
9.70001,1.273000,1.1080,1.6920,0.4010
9.70001,1.274000,1.0030,1.5950,0.2900
9.70001,1.274000,0.9750,1.5690,0.2610
9.70001,1.274000,1.0090,1.5990,0.2970
9.70001,1.275000,1.0890,1.6710,0.3820
9.70001,1.275000,1.1140,1.6940,0.4090
9.70001,1.275000,1.0130,1.6010,0.3020
9.70001,1.276000,0.9060,1.5030,0.1900
9.70001,1.276000,0.8000,1.4060,0.0760
9.70001,1.276000,0.6930,1.3100,-0.0380
9.70001,1.276000,0.5920,1.2210,-0.1460
9.70001,1.277000,0.4900,1.1300,-0.2560
9.70001,1.277000,0.3900,1.0410,-0.3640
9.70001,1.277000,0.2900,0.9540,-0.4710
9.70001,1.277000,0.1930,0.8690,-0.5770
9.70001,1.277000,0.0980,0.7870,-0.6800
9.70001,1.277000,0.0020,0.7040,-0.7840
9.70001,1.277000,-0.0910,0.6240,-0.8840
9.70001,1.277000,-0.1830,0.5430,-0.9830
9.70001,1.277000,-0.2730,0.4640,-1.0800
9.70001,1.277000,-0.3610,0.3870,-1.1760
9.70001,1.277000,-0.4490,0.3110,-1.2710
9.70001,1.277000,-0.5340,0.2370,-1.3630
9.70001,1.277000,-0.6190,0.1640,-1.4550
9.70001,1.277000,-0.7010,0.0940,-1.5450
9.70001,1.276000,-0.7810,0.0240,-1.6320
9.70001,1.276000,-0.8580,-0.0370,-1.7190
9.70001,1.276000,-0.9330,-0.0910,-1.8060
9.70001,1.276000,-1.0050,-0.1430,-1.8890
9.70001,1.275000,-1.0760,-0.1910,-1.9710
9.70001,1.275000,-1.1430,-0.2320,-2.0520
9.70001,1.274000,-1.2060,-0.2700,-2.1290
9.70001,1.274000,-1.2670,-0.3030,-2.2020
9.70001,1.273000,-1.3220,-0.3210,-2.2730
9.70001,1.273000,-1.3750,-0.3400,-2.3410
9.70001,1.272000,-1.4240,-0.3530,-2.4070
9.70001,1.272000,-1.4640,-0.3430,-2.4660
9.70001,1.271000,-1.5040,-0.3310,-2.5240
9.70001,1.270000,-1.5470,-0.3050,-2.5920
9.70001,1.269000,-1.5820,-0.2620,-2.6510
9.70001,1.268000,-1.6150,-0.2140,-2.7080
9.70001,1.267000,-1.6350,-0.1390,-2.7520
9.70001,1.265000,-1.6530,-0.0620,-2.7950
9.70001,1.264000,-1.6610,0.0310,-2.8260
9.70001,1.262000,-1.6630,0.1400,-2.8510
9.70001,1.261000,-1.6570,0.2610,-2.8680
9.70001,1.259000,-1.6380,0.4010,-2.8690
9.70001,1.257000,-1.6150,0.5490,-2.8660
9.70001,1.255000,-1.5670,0.7370,-2.8350
9.70001,1.252000,-1.5100,0.9400,-2.7970
9.70001,1.250000,-1.4650,1.1070,-2.7650
9.70001,1.247000,-1.4240,1.2540,-2.7360
9.70001,1.244000,-1.3770,1.4050,-2.7000
9.70001,1.243000,-1.3600,1.4520,-2.6860
9.70001,1.243000,0.5950,1.1630,-0.1010
9.70001,1.243000,0.5680,1.1390,-0.1300
9.70001,1.243000,0.5580,1.1310,-0.1400
9.70001,1.244000,0.5600,1.1310,-0.1380
9.70001,1.244000,0.5630,1.1330,-0.1340
9.70001,1.244000,0.5670,1.1350,-0.1290
9.70001,1.245000,0.5700,1.1380,-0.1240
9.70001,1.245000,0.5740,1.1400,-0.1200
9.70001,1.245000,0.5770,1.1410,-0.1160
9.70001,1.246000,0.5790,1.1430,-0.1130
9.70001,1.246000,0.5810,1.1440,-0.1100
9.70001,1.246000,0.5830,1.1440,-0.1080
9.70001,1.246000,0.5840,1.1450,-0.1060
9.70001,1.247000,0.5850,1.1450,-0.1050
9.70001,1.247000,0.5850,1.1450,-0.1050
9.70001,1.247000,0.5850,1.1440,-0.1040
9.70001,1.247000,0.5850,1.1440,-0.1030
9.70001,1.248000,0.5850,1.1430,-0.1030
9.70001,1.248000,0.5840,1.1420,-0.1040
9.70001,1.248000,0.5820,1.1400,-0.1060
9.70001,1.249000,0.5790,1.1370,-0.1080
9.70001,1.249000,0.5760,1.1340,-0.1110
9.70001,1.249000,0.5760,1.1340,-0.1110
9.70001,1.249000,0.5750,1.1330,-0.1120
9.70001,1.249000,0.5720,1.1300,-0.1150
9.70001,1.250000,0.5670,1.1250,-0.1200
9.70001,1.250000,0.5610,1.1200,-0.1270
9.70001,1.250000,0.5530,1.1130,-0.1360
9.70001,1.251000,0.5440,1.1040,-0.1460
9.70001,1.251000,0.5320,1.0940,-0.1580
9.70001,1.251000,0.5190,1.0820,-0.1730
9.70001,1.251000,0.5030,1.0690,-0.1900
9.70001,1.252000,0.4960,1.0620,-0.1980
9.70001,1.252000,0.4620,1.0330,-0.2350
9.70001,1.252000,0.4040,0.9830,-0.2990
9.70001,1.252000,0.3250,0.9150,-0.3870
9.70001,1.253000,0.2510,0.8520,-0.4680
9.70001,1.253000,0.1800,0.7920,-0.5470
9.70001,1.253000,0.1100,0.7320,-0.6230
9.70001,1.253000,0.0460,0.6780,-0.6940
9.70001,1.253000,-0.0280,0.6160,-0.7760
9.70001,1.253000,-0.1100,0.5470,-0.8660
9.70001,1.253000,-0.1890,0.4790,-0.9540
9.70001,1.253000,-0.2160,0.4570,-0.9830
9.70001,1.253000,-0.2710,0.4100,-1.0440
9.70001,1.253000,-0.3750,0.3200,-1.1570
9.70001,1.253000,-0.5090,0.2060,-1.3030
9.70001,1.253000,-0.4200,0.2810,-1.2060
9.70001,1.253000,-0.2940,0.3900,-1.0680
9.70001,1.253000,-0.3230,0.3650,-1.1000
9.70001,1.252000,-0.4260,0.2770,-1.2120
9.70001,1.252000,-0.5140,0.2020,-1.3090
9.70001,1.251000,-0.6010,0.1270,-1.4040
9.70001,1.251000,-0.6850,0.0560,-1.4960
9.70001,1.250000,-0.7670,-0.0140,-1.5860
9.70001,1.250000,-0.8490,-0.0840,-1.6760
9.70001,1.249000,-0.9270,-0.1470,-1.7630
9.70001,1.248000,-1.0020,-0.2040,-1.8500
9.70001,1.247000,-1.0770,-0.2600,-1.9350
9.70001,1.246000,-1.1470,-0.3080,-2.0170
9.70001,1.245000,-1.2040,-0.3350,-2.0910
9.70001,1.244000,-1.2400,-0.3210,-2.1530
9.70001,1.243000,-1.3030,-0.3540,-2.2310
9.70001,1.242000,-1.3560,-0.3710,-2.3010
9.70001,1.240000,-1.4070,-0.3830,-2.3690
9.70001,1.238000,-1.4610,-0.3930,-2.4420
9.70001,1.236000,-1.5100,-0.3710,-2.5180
9.70001,1.234000,-1.5570,-0.3410,-2.5930
9.70001,1.232000,-1.5860,-0.2880,-2.6480
9.70001,1.231000,-1.6120,-0.2330,-2.7000
9.70001,1.229000,-1.6260,-0.1510,-2.7390
9.70001,1.227000,-1.6370,-0.0640,-2.7740
9.70001,1.225000,-1.6400,0.0320,-2.8010
9.70001,1.223000,-1.6310,0.1480,-2.8150
9.70001,1.220000,-1.6210,0.2830,-2.8290
9.70001,1.217000,-1.5900,0.4380,-2.8190
9.70001,1.212000,-1.5580,0.6020,-2.8080
9.70001,1.206000,-1.4920,0.8230,-2.7620
9.70001,1.201000,-1.4460,0.9710,-2.7280
9.70001,1.200000,-1.4380,0.9970,-2.7220
9.70001,1.199000,-1.5120,0.7450,-2.7750
9.70001,1.199000,-1.5180,0.7240,-2.7800
9.70001,1.199000,-1.5020,0.7800,-2.7680
9.70001,1.199000,-1.4860,0.8320,-2.7570
9.70001,1.199000,-1.4680,0.8930,-2.7440
9.70001,1.198000,-1.4170,1.0640,-2.7070
9.70001,1.198000,-1.3800,1.1900,-2.6810
9.70001,1.198000,-1.3470,1.2980,-2.6560
9.70001,1.197000,-1.3130,1.4030,-2.6300
9.70001,1.197000,-1.2720,1.5190,-2.5980
9.70001,1.196000,-1.2360,1.6120,-2.5670
9.70001,1.195000,-1.1920,1.7250,-2.5290
9.70001,1.194000,-1.1630,1.7970,-2.5040
9.70001,1.192000,-1.1540,1.8270,-2.4970
9.70001,1.192000,-1.1540,1.8270,-2.4970
9.70001,1.192000,-1.5270,0.5900,-2.7710
9.70001,1.191000,-1.6070,0.1200,-2.7800
9.70001,1.191000,-1.5990,-0.3870,-2.6340
9.70001,1.190000,-1.6020,-0.3360,-2.6540
9.70001,1.189000,-1.6100,-0.0090,-2.7550
9.70001,1.188000,-1.4920,0.6860,-2.7450
9.70001,1.187000,-1.2700,1.4370,-2.5860
9.70001,1.186000,-1.1330,1.8150,-2.4730
9.70001,1.184000,-1.1200,1.8700,-2.4640
9.70001,1.182000,-1.1080,1.8990,-2.4530
9.70001,1.181000,-1.1290,1.8790,-2.4750
9.70001,1.180000,-1.2770,1.3180,-2.5800
9.70001,1.180000,-1.5100,0.4240,-2.7230
9.70001,1.180000,-1.5550,-0.2000,-2.6340
9.70001,1.179000,-1.5590,-0.1490,-2.6550
9.70001,1.179000,-1.5340,0.2530,-2.7190
9.70001,1.178000,-1.3470,1.0600,-2.6280
9.70001,1.177000,-1.1500,1.7010,-2.4810
9.70001,1.176000,-1.0880,1.9020,-2.4320
9.70001,1.175000,-1.0900,1.9380,-2.4380
9.70001,1.173000,-1.0950,1.9510,-2.4440
9.70001,1.172000,-1.1190,1.9310,-2.4680
9.70001,1.172000,-1.1780,1.5940,-2.5010
9.70001,1.172000,-1.4370,0.7000,-2.6840
9.70001,1.171000,-1.5420,-0.0430,-2.6610
9.70001,1.171000,-1.5400,0.0220,-2.6750
9.70001,1.170000,-1.4780,0.4910,-2.6980
9.70001,1.169000,-1.2490,1.3430,-2.5530
9.70001,1.168000,-1.0700,1.8840,-2.4110
9.70001,1.167000,-1.0690,1.9590,-2.4160
9.70001,1.165000,-1.0820,1.9800,-2.4330
9.70001,1.164000,-1.0880,1.9890,-2.4400
9.70001,1.162000,-1.1110,1.9670,-2.4630
9.70001,1.162000,-1.0900,1.7980,-2.4240
9.70001,1.162000,-1.3470,0.9720,-2.6180
9.70001,1.161000,-1.5250,0.0980,-2.6750
9.70001,1.161000,-1.5150,0.1770,-2.6800
9.70001,1.160000,-1.4200,0.7030,-2.6650
9.70001,1.159000,-1.1730,1.5530,-2.4920
9.70001,1.158000,-1.0440,1.9430,-2.3870
9.70001,1.157000,-1.0600,1.9960,-2.4100
9.70001,1.155000,-1.0810,2.0100,-2.4340
9.70001,1.153000,-1.0910,2.0160,-2.4460
9.70001,1.152000,-1.1120,1.9940,-2.4670
9.70001,1.151000,-1.0390,1.9150,-2.3800
9.70001,1.151000,-1.2710,1.1980,-2.5600
9.70001,1.151000,-1.5040,0.2250,-2.6780
9.70001,1.150000,-1.4920,0.3080,-2.6800
9.70001,1.149000,-1.3590,0.8960,-2.6220
9.70001,1.148000,-1.1060,1.7080,-2.4340
9.70001,1.146000,-1.0180,1.9930,-2.3640
9.70001,1.144000,-1.0470,2.0320,-2.4000
9.70001,1.142000,-1.0720,2.0440,-2.4270
9.70001,1.140000,-1.0800,2.0500,-2.4360
9.70001,1.138000,-1.1070,2.0190,-2.4630
9.70001,1.138000,-1.0040,1.9780,-2.3470
9.70001,1.137000,-1.2000,1.3830,-2.5030
9.70001,1.137000,-1.4740,0.3560,-2.6680
9.70001,1.136000,-1.4560,0.4490,-2.6650
9.70001,1.135000,-1.2820,1.1020,-2.5610
9.70001,1.133000,-1.0340,1.8600,-2.3690
9.70001,1.131000,-0.9990,2.0370,-2.3470
9.70001,1.129000,-1.0360,2.0690,-2.3910
9.70001,1.127000,-1.0680,2.0750,-2.4260
9.70001,1.124000,-1.0830,2.0820,-2.4420
9.70001,1.121000,-1.1070,2.0480,-2.4650
9.70001,1.121000,-0.9760,2.0340,-2.3230
9.70001,1.121000,-1.1350,1.5590,-2.4500
9.70001,1.120000,-1.4400,0.4960,-2.6550
9.70001,1.119000,-1.4150,0.6020,-2.6430
9.70001,1.117000,-1.2130,1.2970,-2.5070
9.70001,1.116000,-0.9840,1.9660,-2.3240
9.70001,1.114000,-0.9830,2.0750,-2.3340
9.70001,1.111000,-1.0310,2.0990,-2.3880
9.70001,1.109000,-1.0710,2.1100,-2.4320
9.70001,1.105000,-1.0790,2.1280,-2.4410
9.70001,1.102000,-1.1010,2.1000,-2.4620
9.70001,1.102000,-0.9690,2.0700,-2.3180
9.70001,1.101000,-1.0730,1.7180,-2.3990
9.70001,1.100000,-1.4070,0.6390,-2.6390
9.70001,1.099000,-1.3780,0.7540,-2.6240
9.70001,1.096000,-1.1560,1.4610,-2.4630
9.70001,1.094000,-0.9540,2.0250,-2.2970
9.70001,1.091000,-0.9720,2.1150,-2.3250
9.70001,1.087000,-1.0350,2.1370,-2.3950
9.70001,1.083000,-1.0550,2.1910,-2.4200
9.70001,1.079000,-1.0610,2.2250,-2.4290
9.70001,1.074000,-1.0810,2.1950,-2.4480
9.70001,1.074000,-0.9420,2.1350,-2.2940
9.70001,1.073000,-0.9590,1.9550,-2.2960
9.70001,1.071000,-1.3210,0.8950,-2.5790
9.70001,1.069000,-1.2730,1.0400,-2.5430
9.70001,1.067000,-1.0500,1.7120,-2.3730
9.70001,1.064000,-0.9070,2.1080,-2.2540
9.70001,1.060000,-0.9510,2.1740,-2.3070
9.70001,1.055000,-1.0140,2.2320,-2.3790
9.70001,1.050000,-1.0370,2.2970,-2.4090
9.70001,1.044000,-1.0420,2.3330,-2.4170
9.70001,1.038000,-1.0610,2.3020,-2.4350
9.70001,1.038000,-0.9190,2.2010,-2.2750
9.70001,1.037000,-0.8890,2.0820,-2.2310
9.70001,1.035000,-1.2050,1.1970,-2.4860
9.70001,1.033000,-1.1540,1.3470,-2.4470
9.70001,1.030000,-0.9400,1.9380,-2.2740
9.70001,1.026000,-0.8700,2.1800,-2.2200
9.70001,1.021000,-0.9450,2.2300,-2.3050
9.70001,1.016000,-0.9920,2.3400,-2.3630
9.70001,1.010000,-1.0160,2.4100,-2.3940
9.70001,1.003000,-1.0190,2.4530,-2.4010
9.70001,0.996000,-1.0300,2.4360,-2.4120
9.70001,0.995000,-0.9170,2.2560,-2.2770
9.70001,0.993000,-0.8380,2.1720,-2.1840
9.70001,0.990000,-1.1030,1.4590,-2.4020
9.70001,0.986000,-1.0550,1.5900,-2.3640
9.70001,0.981000,-0.8440,2.1160,-2.1850
9.70001,0.974000,-0.8270,2.2660,-2.1800
9.70001,0.966000,-0.9040,2.3700,-2.2700
9.70001,0.956000,-0.9540,2.5080,-2.3340
9.70001,0.946000,-0.9570,2.6350,-2.3480
9.70001,0.934000,-0.9520,2.7090,-2.3470
9.70001,0.921000,-0.9740,2.6270,-2.3680
9.70001,0.920000,-0.8610,2.4550,-2.2300
9.70001,0.918000,-0.7550,2.3130,-2.1070
9.70001,0.913000,-0.9240,1.8480,-2.2470
9.70001,0.906000,-0.8710,1.9670,-2.2000
9.70001,0.897000,-0.7390,2.2790,-2.0850
9.70001,0.887000,-0.7780,2.3880,-2.1370
9.70001,0.874000,-0.8480,2.5850,-2.2260
9.70001,0.859000,-0.8700,2.8120,-2.2660
9.70001,0.843000,-0.8420,2.9810,-2.2510
9.70001,0.825000,-0.7950,3.0920,-2.2140
9.70001,0.805000,-0.8600,2.8310,-2.2740
9.70001,0.804000,-0.8240,2.6350,-2.2040
9.70001,0.801000,-0.7360,2.3840,-2.0920
9.70001,0.795000,-0.9540,1.8590,-2.2800
9.70001,0.786000,-0.9190,1.9470,-2.2500
9.70001,0.775000,-0.7660,2.2860,-2.1160
9.70001,0.761000,-0.7710,2.4480,-2.1350
9.70001,0.745000,-0.8170,2.6890,-2.2040
9.70001,0.727000,-0.5350,3.3960,-1.9790
9.70001,0.706000,-0.3150,3.8610,-1.7960
9.70001,0.684000,-0.1080,4.1900,-1.6190
9.70001,0.660000,-0.2780,3.6520,-1.7780
9.70001,0.564000,29.9650,29.9480,29.9810
9.80001,0.090000,15.3430,18.3060,13.9860
9.80001,0.091000,15.3010,18.2630,13.9450
9.80001,0.100000,14.9110,17.8620,13.5560
9.80001,0.116000,14.3920,17.3290,13.0380
9.80001,0.120000,14.2810,17.2150,12.9270
9.80001,0.140000,13.6300,16.2730,12.3050
