source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
6790995477169966848,320.46057179737335,-26.221887434076173,23.91634625690834,0.059847515844771236,12.2629,2.052661,4029.0,
4415215217669031680,229.2382234152507,-1.2586084131456197,21.651875265070164,0.042969711308615655,14.166832,2.2160673,4090.5176,
6350283492745097728,355.9847718984527,-82.50889521303627,25.06589325805798,0.02652139252151557,7.526386,0.7914758,5890.25,1.1493322
6350264560529125248,358.93417524699333,-82.59839649983512,38.31070160631227,0.049651438427014034,13.576039,2.8504438,3684.765,
4154791250114009472,279.0389677312015,-10.89154808461312,28.605198219074907,0.05501803061098484,8.330505,0.8901582,5540.0,0.43125355
5519593520133411584,122.78955938665692,-46.29744814864659,24.86535390665417,0.03216549349583913,8.584497,1.0329113,5199.0,0.47165635
6195680303769449088,203.3038344171814,-21.56617306018044,21.709311718722095,0.05885245904384368,13.791969,2.4841623,4039.63,
1363969913996587520,265.7893417122504,48.947146092014954,23.179597527745102,0.05869033305517656,14.676988,2.7457695,3855.295,
6898967798191212928,320.8813690752862,-6.8058505840207175,20.396034603133725,0.0852768471491705,15.639043,3.0504827,3711.0,
2183218982800533504,309.1367676091775,53.70316922704459,20.277019610095675,0.025114136417587973,13.60842,2.3812065,4014.415,
853819947756949120,157.6552178980046,55.98039821047475,77.4346448923075,0.16798848766374364,4.6374583,0.6974039,6183.3335,1.7055058
853607127830197120,159.38232406086996,55.78590374426607,20.593429091977605,0.05347467869302099,13.073724,2.4342766,4026.12,
853645816895607040,158.9083583033962,55.645593161069115,28.437412303016874,0.03877963922341569,13.516615,2.6629438,3813.8926,
2250323105147343360,306.3428983253807,69.16882935126557,21.708746332031374,0.04931811561036634,14.8057575,2.978938,3598.8325,
77161217776670208,32.717507686274715,13.682968160813681,23.315291219656167,0.06088346975126661,8.015975,0.8335495,5709.0,0.85532147
77161222072044288,32.71596965723305,13.682221724641781,23.255060211602995,0.05237561648242026,8.4554615,0.92696095,5446.0,0.5872296
709300006255961728,126.43283118676266,32.338864438353674,30.90963518024736,0.06458643155632345,14.020422,2.8986015,3911.94,
552477105166797952,86.54863907005205,78.25655982737757,27.84244347010597,0.028190651361911585,8.012701,0.9067235,5525.5,0.6108509
418582156851693824,9.143606660214912,55.62668497601065,22.91816546487669,0.03474362186014333,11.317119,1.8949928,4144.25,
2205919362426188544,334.27436027545224,64.1817137244693,25.631244281120818,0.05411646693416437,15.2199335,3.0615263,3821.5352,
580711567335898880,137.2007330001687,5.773709400177184,22.74000898099809,0.08688608210336131,13.758642,2.5258799,3881.9102,
3277663339431421824,55.49870344173787,6.970663338706506,22.233253900877433,0.07820740348217554,12.937881,2.326291,4121.467,
5914455775207048704,254.217406515905,-60.95663209763325,24.841961936421832,0.040852079181699,8.54394,0.99557114,5290.0,0.4837693
2080579984660819328,296.16061345613315,47.34216228158989,28.276767332028346,0.048516338703431756,14.906131,3.0162134,3961.5376,
2011334013652806528,354.75572186453405,59.62568313956167,29.147149399846782,0.028935401060415384,13.180994,2.4243307,3958.3035,
4037259809316187648,269.74539086377007,-36.998207556500404,20.345714452438663,0.08225544395200622,9.272322,1.017168,5148.0,0.37712803
6336799631897368960,222.28385930713011,-5.939034233213886,21.624224881048967,0.04712860874609461,10.897894,1.6822119,4148.2437,0.106106855
1870443315230650240,310.4219679896267,35.54592016873112,28.889748990883046,0.02969776154383065,7.2643747,0.796885,5831.5,1.1047112
